,text,label
5219,太恶毒了吧？？？,0
5220,有钱人才能叫宅，你那叫宅吗？,0
5221,你那叫蜗居！,0
5222,有钱人才能叫忧郁，你那叫忧郁吗？,0
5223,你那叫抑郁！,0
5224,有钱人才能叫节能，你那叫节能吗？,0
5225,你那叫抠门！,0
5226,有钱人才能叫丰满，你那叫丰满吗？,0
5227,你那叫粗人！,0
5228,有钱人才能叫旅行，你那叫旅行吗？,0
5229,你那叫流浪！,0
5230,有钱人才能叫单身，你那叫单身吗？,0
5231,你那叫光棍！,0
5232,初夏的井冈山，蒲公英开花的季节~~~一直以为蒲公英的花应该也是白色的，现在才知道，原来蒲公英的花这么漂亮，期待井冈山蒲公英飘散的季节~~~,1
5233,屏幕不到两年就坏，还让我自己承担几千块的维修费！,0
5234,最恶心的不是屏幕，是客服！,0
5235,打过去问他屏幕无故坏了是怎么回事，他什么都不回答，让我打去维修中心给我一个空号一个错号，再打过去竟然挂我电话！,0
5236,堂堂一个苹果公司难道就败在中国！,0
5237,我们十分痛心地看到，当前仍有一些男青年，受到了资产阶级腐朽没落思潮的影响，刚开始与异性交往就提出非分的要求，希望进行深入的身体接触。,0
5238,好吧，本姑娘今天心情愉悦，要不和你们互动一下！？,1
5239,欢迎在评论里提问，互动以我到广告片场结束！,1
5240,没成想，今天打开QQ，专业群中已经有PPT和数据分析的段子，悲从心中生。,0
5241,老师太帅了，来了之后说两句话就走了，让我同学监考，那不是明摆着让我过嘛。,1
5242,哎！！！,1
5243,到集团工作两天了，心情非常愉快。,1
5244,一是同事都很好相处，二是领导很不错，三是五点下班。,1
5245,工作环境让自己很开心，也不时提醒自己要努力工作、认真工作。,1
5246,新年要给力。[给力],1
5247,我想说的是，都等这么多年了，你TM好歹给我回个话啊，是堵车还是迷路了？！！,0
5248,我们的爱被搁浅，你我成了断线鸳鸯，只能把泪抛洒，未来输给了现实，我们的时空如此相近，却会觉得恁般遥远。,0
5249,担心你的泪眼，担心你的残心，你就大声哭泣吧，将一切痛苦随泪逐流，让伤愁与悔恨随时光流放。,0
5250,但他们竟然完全没有任何防护用品，连起码的碘片都没有——他们也是人，他们的家人也万分期盼他们平安归来！,1
5251,特此呼吁中国外交部和有关部门尽快给他们提供防辐射的基本用品，救救那些救人的人吧！,1
5252,放心，咱们偶尔可以幸福的象猪儿一样！,1
5253,记得，我爱你－－拽老师,1
5254,三月依旧剩一百多条短讯没发出去，可惜廖~可惜廖^今晚降温，脚都发凉，一会穿层厚的去学校好了。,0
5255,如果我的命运可以选择、我不想再遇见你。,0
5256,如果我的思想可以定格、我一定死也要假装不记得你。,0
5257,如果我能够忘记你、我又怕失去那些美好。,0
5258,我宁可什么都没有。,0
5259,我只能面对那些我不愿经过的风景。,0
5260,最近在看马藤斯的printed matter（2010），已经是第三版了，增加了一些内容，仍然耐读好看！,1
5261,好事上门了？,1
5262,电信客户经理来电，原来一年890的10M小区宽带，现在可以980包两年，再送一台智能手机和一个天翼号码。。。,1
5263,悲催的，煤气炉打火的电池没电了~~买去吧！,0
5264,网络ANTI我，开了SBS的直播，到了CNBLUE就掉线断网啊，果断下高清，好美啊，治愈我！,1
5265,最后的喊声，震撼啊。,1
5266,我们的VIC----最是那一低头的气场！,1
5267,（我没用任何制图软件处理，播放器截图自动处理成如此，赞！）,1
5268,来自俄罗斯的一班高中学生将黑板当做画布，画下了自己对未来的憧憬，这样的毕业照很有意义呢。,1
5269,wuli东海，你真的太了解饭在想什么了，作为一个红遍亚洲的偶像你怎么能这么贴心呢，让人根本找不到不去爱你的理由~~,1
5270,哼！,0
5271,还有那个大摄影家，就从来没睬过我！,0
5272,哼，气死了。,0
5273,亏我转了他那么多照片。,0
5274,哼，走了！,0
5275,士可杀，不可辱！,0
5276,下午要不要上班，[思考][思考]怕被叫去验尸。,0
5277,[挖鼻屎]还是闪人。。。[太开心][太开心][太开心],1
5278,出国好几天啦，我好想我的同学和小伙伴们，真希望他们也能上微薄，让我知道他们在干吗？,1
5279,信任的缺失，难道不是从记者、网民甚至知识分子，不分青红皂白地谴责甚至攻击、威胁路人，公权力发起谴责这些行为开始吗？,0
5280,你不相信路人的说法，是不是要动用测谎仪看看他们有无撒谎才罢休？,0
5281,既然你们也不信任路人，路人又凭什么信任路上看见的不是被遗弃的，不是命案？,0
5282,最后希望 你 ，你们都健康无比！,1
5283,阳光的一直，一直的走下去。[干杯],1
5284,走近一看，大为吃惊，原来是我娘在晒做酒酿圆子用的桂花········,1
5285,卧槽Puffin浏览器太碉堡了点吧 自带翻墙 nico youtube秒开 视频缓冲超快 区块渲染很快 低配机丝毫补卡顿 简直神了,1
5286,[泪]我怎么好意思再开口要豆浆………,0
5287,钟爱的Celine小绿笑脸包，很庆幸找到了喜欢很久的绿色，今天甲油也配合了一个色调，讨喜的颜色[嘻嘻],1
5288,早上醒来，暗自叫苦！,0
5289,脸也肿，眼也肿！,0
5290,真是越在意越不给力！[抓狂],0
5291,首先感谢所有人两年多的陪伴。,1
5292,兄弟们加油，相信没有我的HIT-5依然会发光发彩！,1
5293,最后希望所有的丫头繁星芭比奶瓶水晶你们要过的幸福！,1
5294,刚刚从网上看到一条新闻特别可笑。,0
5295,可是为什么这么多无聊的人会说无聊的话！,0
5296,酒，是穿肠的毒药，昨夜又被酒精摧残了，多少次血的教训，难道不能让你痛下决心吗？,0
5297,烟都戒的了，就不能吗？,0
5298,- 哎呀。,0
5299,怎么是这里开？,0
5300,EASON那么好的声音，应该去世博演的呀。,1
5301,唉 石头和鸡蛋撞 我永远支持鸡蛋,1
5302, 汤唯到底撩拨了谁的蛋以至于要被如此对待？,0
5303,本月12号前，希望粉丝超过888名。,1
5304,我靠……,0
5305,死圣母,0
5306,茂美老是互抢话筒[哈哈],1
5307,呸！,0
5308,某人都放了你七次鸽子了！！！！,0
5309,回家打他打他去！！！,0
5310,那么，大家加油啦！[哈尼兔耶] [哈尼兔耶],1
5311,~建议各位亲们选择环保出行哦~4月29日，我们在武汉欢乐谷等着你~[太开心],1
5312,非常喜欢这种感觉 你站在舞台上歌唱 一束光打下来笼罩着你[泪] [泪],1
5313, 回复@丁建疆:[握手],0
5314, 转发此微博:李刚很感人，cctv很给力!,0
5315,一生至少该有一次，为了某个人而忘了自己，不求有结果，不求同行，不求曾经拥有，甚至不求你爱我，只求在我最美的年华里，遇到你。,1
5316,可是为什么我会在一大群朋友中突然地就沉默，为什么在人群中看到个相似的背影就心生无限感慨，看见天色渐晚路上暖黄色的灯火就忘记了原来的方向……,0
5317,邪门了~我的爱疯和别人的卡在一起有信号，我的卡和别人的手机在一起也有信号，但是我的爱疯和我的卡在一起就无服务，莫非是它们不合了？,1
5318,娜子说是它们两个吵架了...[汗],1
5319,运动下真好！,1
5320,能吃能睡心情好！,1
5321,呵呵呵、、、,1
5322,相信能够在未来看到她的身影。,1
5323,吴章银被念成吴章根，金变木……,0
5324,早年间爱尔兰门将吉文被念成古文……,0
5325,看来我的名单得用历史上最大字号才行啊[泪],0
5326,天气预报：今夜到明天上午有点想你，预计下午转为持续想你，受此低情绪影响，傍晚将转为大到暴想，心情降低五度，预计此类天气将持续到见你为止。,0
5327,时至全球化的今天，我们发现：我们的同胞们不仅文化知识普遍欠缺，更重要的是教养、修养、涵养的严重缺失@那英 是很典型的特困家庭出身，再装，她的气质上依旧露着让人恶心的俗气。,0
5328,尼玛这难道就是爱么,0
5329,早知今日何必当初？,0
5330,住在郊区 感觉就是后娘养的,0
5331,你天天停 也行 你让单位给我分房子 有暖气就行,0
5332,不分房子 也行 你给安排个班车让我晚上能回家就行 不给安排班车也行,0
5333,你晚上别让我加班 让我挤公交车回家就行 可是你说啥都不行 那你给我把菜刀就行,0
5334,天，这世界上还有木有能坚持到70岁德爱情捏。。。。,0
5335,心情又沉重了，不管怎么样，祝福二人未来一切都好！,0
5336,只要是韩庚，什么时候的他都喜欢哈！,1
5337,只可惜他就一个！,0
5338,我总是挂念着吃的，[害羞],1
5339,精P！,1
5340,Meego需要加快速度出产品啊， 移动互联网时代：Speed，Speed and Speed！,1
5341, N挣扎了这么久，就如此乖乖就范了？,0
5342,核电站就像潘多拉魔盒，可忧的是世界各地遍布这样的魔盒，可怕的是自然灾害和人为失误都可能打开魔盒，可悲的是魔盒是人类自己制造的。,0
5343,没事哈，睡一觉起来就什么都忘了哈，记住你胃不好，千万别不吃饭啊，伤胃就不好了。[爱你],1
5344,经微博委员会研究决定，评你为五好博主，望再接再厉，为人类的微博事业做出更大贡献。,1
5345,[挖鼻屎][挖鼻屎][挖鼻屎]我的未来呀，已成梦[失望][失望][失望],0
5346,N久没帮老娘大扫除 惊喜发现当年哥未入江湖时的闭关修炼秘籍 钻石舞台 豪华卡拉ok伴奏vcd 还是2.0黄金版 6片装 上世纪真是人人有书读 人人有功练,1
5347,[泪] [泪] [泪] 时至全球化的今天，我们发现：我们的同胞们不仅文化知识普遍欠缺，更重要的是教养、修养、涵养的严重缺失。,0
5348,看看当下的现实：从政当官的——立即腐败;,0
5349,从商经营的——毫无信誉;,0
5350,从文从教的——没有理想和信仰!！,0
5351,尤其是知识精英的精神失守[抓狂] [抓狂][抓狂] [抓狂] [抓狂],0
5352,广德法师圆寂后，他的尸体进行了再次火化，但在火化后，人们发现他的心脏还保持着原形。,1
5353,再就是越南僧侣的社会教育水平之高，据说，越南已有获得硕士学位的和尚数百人，博士的数十人。,1
5354,在福州大学、福建师范大学，也有越南僧侣在那留学。,1
5355, 迷失和堕落使我们痛心！,0
5356,太喜欢Reid了，丫太牛逼了，丫能证明为什么电脑永远取代不了人脑，偶像！,1
5357,泥玛啊。,0
5358,我站着，我面前坐着的一对情侣啃到现在，女人开始摸男人大腿了…………,0
5359,要不要这么近距离3d阿！！,0
5360,还有你们要不要长那么挫啊！！,0
5361,我要爆发，怎么那么多不靠谱！,0
5362,还行不行了！,0
5363,全天待命么？,0
5364,有我自己的时间吗？,0
5365,我是火箭吗，北京城都被我跑一圈了！,0
5366,shit！[抓狂],0
5367,自然卷伤不起啊TATATATAT。。。。。,0
5368,刘海剪得不能再短了当中还要往外翘起啊啊啊.......,0
5369,朋友、路人们不要再问我刘海是哪儿烫的啦TATATATATATAT,0
5370,@MS_penny 想不想喝呀，昨天为了换零钱买的，这个奶很纯正，一块六毛钱，这个饮料有好多口味，特价五元，有机会再遇到，我还要买哈哈,1
5371,多少人爱你青春年轻的时辰，只有一人爱你朝圣者般的灵魂和衰老了脸上的皱纹。。。。。。,1
5372,还不快来牵我的手，着上这梦的嫁衣，做我美丽的新娘？,1
5373,疯了！,0
5374,我们的城市还有这样不幸福的人。,0
5375,人间节目感动我了。,0
5376,其实我不是特别喜欢可爱善良男，反而是成熟男，嘿……,1
5377,天哪！,1
5378,居然把要接女儿的事情忘得一干二净。,1
5379,对不起，对不起，马上就到。,0
5380,唉！,0
5381,真是糊涂的妈妈！[抓狂],0
5382,祝您母亲节快乐！,1
5383,回复@Kghan:欢迎亲~,1
5384, [太开心]哦耶耶！,1
5385,蹭！！！,1
5386,被你采访好开心的！！！[泪][泪],1
5387,蹭！,1
5388,期待拿到样刊！,1
5389,我建议再来一次虎门销烟，把游戏机、老虎机统统堆在一起烧掉！,0
5390,社会主义国家应该发挥自己独特的优越性，深入到人民生活的方方面面，对精神垃圾进行残酷的、彻底的清除，毫无留情。,0
5391,可以牺牲这个行业的所有就业机会，因为如果保护了他们的就业机会，就会导致了一代人、两代人，甚至一个民族的整体堕落。,0
5392,史玉柱对于中国人人性的了解无人能追，他是真正能把商业眼光变成白花花银子的人，可想而知可怕的执行力，这个让我喜欢崇拜的男人。,1
5393,[揉] GIF《美丽的误会》这段SOLO~嗷[怒吼] ~被秒杀了[花心] [花心] [花心] ！！！,1
5394,帅翻了[心] ！！！,1
5395,俺在感慨上天的不公。,0
5396,可爱shi了...,1
5397,但是没抓到那个瞬间...[委屈],0
5398,刚下了个31SMS APP，准备支持一下杰伦的新事业[兔子]还没学会怎么发短信，竟发现里面有意外惊喜！,1
5399,频道里面暗藏杰伦不少视频 哈哈 周师傅私下的剪发技术确实不错啊！[理发],1
5400,百万巨型帝王蟹入侵南极大陆架或引发生态浩劫巨型帝王蟹足展达1米。。,0
5401,这种蟹体型庞大，会成为出现水域的顶级食肉动物  张牙舞爪的，像科幻电影里的怪物,0
5402,明明说了我在睡觉还一个电话接着一个电话打的人真自私，不喜欢这样的人。,0
5403,怎么让人不生气嘛！,0
5404,真讨厌。,0
5405,。奶奶说我瘦了～,1
5406,读书太辛苦了 捏哈哈哈哈……,1
5407,但是 我狠相信 狠狠相信！,1
5408,骐骐今天最后一天考试，英语和数学，昨天和我说自己很担心，说是自己对数学老师立的目标是95分以上，怕自己太不到目标，妈妈告诉他成绩无所谓，尽力就好，放假啦，妈妈也解放了，不用天天早起了！,1
5409,有些人是看第一印象，有些人是要靠相处，截止目前，丽辉各方面都很招人喜欢。,1
5410,真希望自己也能过得那么快乐，洒脱…,1
5411,O yeah！,1
5412,期待！,1
5413,还有NOVO VIP卡和礼品赠送，宝贝儿们明天全部去hi起来。,1
5414,好可爱的敏豪～,1
5415,一个好好的人被当了四年精神病，悲啊！,0
5416,一下觉得我的人生就圆满了~~o(_)o ~~,1
5417,可是一直一直没机会…,0
5418,终于有一天被我知道袁嗲要去给老外讲课，赶紧去给他做了个报道并蹭了个合影。,1
5419,总算在湖南没啥遗憾了…,1
5420,哈哈，我要了春春的签名照！,1
5421,呵呵，不给你们，好不容易抽空签下，拍戏真的很累！,1
5422,加油！,1
5423,我的电脑伤不起啊伤不起。。,0
5424,今天菲律宾女佣世界闻名，主要服务地区就有夏威夷、香港等地——唉，你能说什么呢？,0
5425,[淚] [淚] [淚] [淚] [淚] [淚] [淚] [淚] [淚] [淚] [淚] 偶吧，我的骄傲！！！！！！,1
5426,你真的是最棒的，完全折服现场所有人！！！！！！！,1
5427,纯SB啊！,0
5428,我真的要疯了！！！,0
5429,正在吃美味的米粉，一抬头一对年轻小女孩在我面前公然接吻！,0
5430,我是回避还是起身就走？,0
5431,此刻周围还坐着不少人，我把那口本来美味却难以下咽的米粉使劲咽了下去，起身就走！,0
5432,而她们又再一次……,0
5433,这社会怎么了？,0
5434,到了如此地步了吗？,0
5435,中午陪爸妈午餐，又跟他们上加油课：我们俩现在很幸福、事业的进展、儿孙自有儿孙福、把两老的生活过好比啥都重要、把钱花光、要留钱给子女就是害子女...,1
5436,唉，独来独往惯了，昨天公司突然开会让我带一个团队，虽然之前有思想准备，但是还是觉得来的太快，这回压力更大了。,0
5437,卧槽我特么刚才被我亲爹关注了！！！！！！！,0
5438,渣的！！！！！！,0
5439,这一天终于来了！！！！！！！！！,0
5440,妈蛋丫还以为我没看出来啊？！,0
5441,你丫用自个儿的照片当头像我能看不出来么！！！！！,0
5442,卧槽我现在觉得好恶心YUY…………,0
5443,还有那么多优秀的影片呢，为什么都进不了主流影线？,0
5444,面对人间是非曲直，面对人生坎坷不平，面对生活困难问题，我们都微笑走过，用含笑的目光审视和体会美好，我们就生活得如花开花笑般美丽。,1
5445,不一定吧，你怎么知道日本人没有哭没有闹，你就在现场看到了吗？,0
5446,又哭又闹不代表他们不能保持良好的秩序，哭闹时人类对抗压力的方式，保持秩序是一个社会素质的体现，不能混为一谈,0
5447,昨天付款之后拿到收据看到印在上面的thank you时，确实有点儿小感动。,1
5448,她和整个团队真的很用心的在经营这个品牌，细节决定成败，细节体现品质，你绝对不是玩玩而已。,1
5449,相信通过日积月累的磨练，这个品牌理念定会广为流传，影响一批人的生活态度。[good],1
5450,一个迟到的好消息：从今年起，可采资源基本枯竭的黑龙江大小兴安岭林区要全面停止主伐，内蒙古大兴安岭林区要大幅调减采伐量，逐步停止天然林主伐。,1
5451,受几个朋友委托，也代表我自己和我的同事们呼吁一下企业家朋友们的时间观念，每年做的各种活动中最靠谱的嘉宾是国际嘉宾，他们一般提前半年就可以确定日程，而且不迟到也不早退。,1
5452,但中国的嘉宾总是变来变去，搞的主办方哭笑不得，时间观念的淡薄几乎让所有的活动都可能拖场。,0
5453,世界上最伤心的事不过是高估了自己在你心里的份量， 当你走掉后， 我才醒悟过来，原来我只是陪衬的一位，谁都可以代替的一位。,0
5454,每个月的中欧读书这四天都感觉太漫长了、太辛苦了。,0
5455,不过事后又感觉收获多多。,1
5456,这就是大家经常说的痛并快乐着吧？,1
5457,今日闲来无事，在家收拾杂物，打开尘封抽屉，儿时拙作一幅，确表当时心意，如今已近而立，献给兄弟 君临天下yjj 慵懒氦气 ，莫介意！,1
5458,《下一站神奈川》真好，图文并茂——搞笑图与文艺图并茂、感人至深的文与俏皮抽风的文并茂。,1
5459,中午买到回程的路上就读完搞笑的那一半，现在进入严肃的那一半，立刻于我心有戚戚，我读好文章时总会不断地想到自己的事情，这些念头平时不会有，是被好文激发出来的。,0
5460,崩溃死我了。,0
5461,冷漠是社会黑暗祸首！,0
5462,冷漠是阳光下的谋杀…,0
5463,回复 @李驰:关键是朋友们给力啊!,1
5464,感动加开心!,1
5465, 这样你的面子才大，否则怎么会把书卖完，呵呵，恭喜。,1
5466,现在第四个著名的苹果在中国出现了，这个打蜡的苹果正在被用来摧毁这个民族的肉体和良知······@铭蔚棉花糖@水吃吃,0
5467,车上听见两个小学生说社会课今天观察蚂蚁 听到他们说他们讨厌红蚂蚁 我忍无可忍 插嘴说到 我喜欢红蚂蚁 红蚂蚁是好人 ！！,1
5468,[鼓掌]明天就母亲节了，你会不会很想妈妈[疑问]这里就是你的新家，小萨开心茁壮滴成长吧[爱你],1
5469,哈哈，你这家伙真会想啊,1
5470,// @新浪体育 欧文：多么精彩的比赛！,1
5471,C罗绝对是一个进球机器！,1
5472,集团上三思三创学习会学到几句有用的话:1治乱于未乱之时，2反思不是失败的代名词，成功的反思更为重要，3取法其上，得乎其中！,1
5473,曾经最讨厌的政治课在工作十年之后，到觉得越来越有意思了，哈哈,1
5474,被美葱震地眼花缭乱眼花缭乱眼花缭乱眼花缭乱眼花缭乱眼花缭乱眼花缭乱眼花缭乱眼花缭乱眼花缭乱眼花缭乱眼花缭乱眼花缭乱眼花缭乱眼花缭乱眼花缭乱眼花缭乱眼花缭乱,0
5475,还好今天休息 修修修 发发发[抓狂],0
5476,我哥正在电脑前和我聊天 正在电脑前和我聊天 和我聊天……[怕怕],0
5477, 遮遮掩掩的调查一玩政府公信力，二玩全国人民！,0
5478,否则，13亿人民群众的口水会淹死你调查组！,0
5479,好晕啊好晕啊好晕啊！！！,0
5480,一转眼就把刚才要做的事情忘记，我到底干嘛了啊？？？？,0
5481,气死了气死了,0
5482,奥迪都赞助两会了，好豪气呦，A4L和A6L，啥时候能给跑两会的记者们赞助个车，让我们也享受一下么……,1
5483,亲爱的大家：在微博上遇见你，是2010里一个最美丽的意外...,1
5484,祝愿我们的2011：爱哭的时候便哭，想笑的时候便笑，不求深刻，只求简单...,1
5485,喜乐平安！,1
5486,抱着你，这一刻你属于我，抱着你，不敢松手，因为你心里有个他。,0
5487,你抱着我的手已经没有从前那么紧，那么的牵强，那么的无奈。,0
5488,--2011年的第一声问候，新年快乐，各位！[红包],1
5489,@严小沉 你越发牛逼了！,1
5490,[威武]在此我也向所有朋友推荐PURE+,1
5491,某人提醒了我，还有人欠我顿饭呢@你乐爷爷 一起蹭吃蹭喝去？,1
5492, 无聊 [鄙視],0
5493,不知道大董那种地方让不让你进[呵呵],1
5494,鸽子汤一煲上，满屋飘香。。。,1
5495,本来打算煲上就睡个回笼觉滴，结果香气把我弄得倍儿兴奋。。。,1
5496,闹木好看的少年哥德巴赫居然个个不DJ！！,0
5497,尼玛！,0
5498,要我换掉红毛！,0
5499,早上到办公室，发现中央空调的两个出风口发出咔咔的声音，找物业来维修，原来出风口被两只死老鼠卡住了，而且还是死了很久已然风干的，这每天出来的都是些什么风啊，恶心啊,0
5500,偶吧今天的笑容真心很好看,1
5501,刚开始又咳又喘的、一直跟工作人员要呼吸器、看起来很难受、[泪][泪][泪]真的吓坏了,0
5502,幸亏后来好了、笑容多了、偶吧一定要健健康康的[泪][泪],1
5503,你是我的欢乐，是我的青春，是我的梦想，是那朵荆棘里开出的花，是我在2010最大的收获，是我的2011最美的序幕！,1
5504,老天爷，怎么你要这么残忍，为什么连我唯一的亲人都要带走，我真的不敢相信，我奶奶怎么会不会的。。,0
5505,她会好起来的，她离开了我会疯掉的，我不要我不要 啊 啊 啊 啊,0
5506,遇到吊起来鞭打的刑罚时，老和尚即观想在母亲肚里就是这样，现在只是恢复原状而已,0
5507,今天闺蜜和她的朋友给我洗了洗脑子，唉，有个高智商的闺蜜真好，不仅能给我提出很多建设性意见，还能用她极其理性的律师思维帮我理清思路，让我少走弯路。,1
5508,希望我们兔年都能走运啦。,1
5509,操。。。,0
5510,打仗要死人，打架你不会啊。,0
5511,打架你不会拿根大棒子吓唬人你不会啊。,0
5512,吓唬人你不会，吵架总会了吧。,0
5513,连吵架你也不会。,0
5514,住你家屋子每天一起操你家老婆这你总会了吧。,0
5515,操。,0
5516,都一百多年了，还弱国无外交[哼][哼][哼],0
5517,希望这次颇有杀伤力的SNS重拳能后来居上，加油！[拳头],1
5518,"喜欢这种店，一切都小小的，总共不过六,七桌。",1
5519,东西很地道，日本老板日本小哥，来往的也都是日本客人，和善礼貌的。,1
5520,毛巾是热的，小菜一溜排开，诱人的样子。,1
5521,信用卡绑定ITUNES ，经常用账户帮别人下东西，结果下场就是，不晓得是谁，竟然给我消费了30.99美金！,0
5522,快点出来自首！！,0
5523,美金账户怎么还怎么还？[泪] [泪],0
5524,哪行哪业的男人我都嫖不起啊,0
5525,再也瘦不回去了，瘦回去也没那么神气了......,0
5526,今天高烧39.5的洪宝，一到现场，依然精神抖擞的进入状态，今天9场戏，还有夜戏，洪宝的敬业精神！,1
5527,赞一个[赞][赞]！,1
5528,妈妈虽然很心疼，但是作为小男子汉的责任心，让妈妈很欣慰！,1
5529,有一篇课文叫木兰从军，我在那时打死我也不置信木兰从军如何可能不被发现呢！,0
5530,弗成能的嘛！,0
5531,后来我熟悉李宇春才知道，噢！,1
5532,又说道娜姐和生菜，佳仁和那个Shorry J....不过貌似选人的时候~生菜选娜姐、Shorry J选佳仁、金钟民和一男的选老美，我J麻麻没人选！！[泪奔],0
5533,啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊美疯了了！！！！！！！！！！！！！！！！！！,1
5534,亲们一定要下高清啊！！！！！！！！！！！！！！,1
5535,5215广州你到底雷雨到什么时候啊!,0
5536,我们飞机上已经等了两个多小时了!,0
5537,可怜的乘务组兄弟姐妹们辛苦了，从早上五点起来到现在不知道还要等多久;可怜的旅客，很体谅你们.,0
5538,无语了！,0
5539,EMS显示6号上午已签收，我刚才去过收发室，人家说木有我的包裹。,0
5540,我又打电话到邮局问，被告知让我再去收发室问！,0
5541,TNND人家歇班了，礼拜一见吧您类~,0
5542,哇~~~宝宝~~~所以你也都看见了是么？,1
5543,我期待着~~~[太开心] 。,1
5544,我也画过你，就是都珍藏了，没给别人看。,1
5545,嘿嘿。,1
5546,感谢歌迷的转帖和建议，我们会来用心考虑kry的中国首演，有什么好的建议可以告诉我们，谢谢大家。。。。。。。。。。。。。,1
5547,一年有三百天穿着统一的制服，春夏秋冬，上班训练，从帽子到袜子，从衣服到鞋子，统统都是统一的，想想都无聊。,0
5548,幸亏我是个懒女人，这样不用费心自己搭配衣着，真省事！,1
5549,唉，就这样了，从来也做不了漂亮女人啊！,0
5550,整街枇杷都只卖6元，而且是从产地运到福州包括工人的工资和运费，而一些借着助学救助的名义的水果和有机菜却卖更贵，卖9元，有的高出几倍的，这叫救助吗？,0
5551,春节，老师@leufay 带我去逛了重庆的NOVO，气场不错，人气没几个！,1
5552,商场娱乐活动还可以，促销活动不给力！,1
5553,呵呵，现场的小人人的造型很给力，哈哈！,1
5554,亲爱的舒舒、、你终于上QQ了、、巴蜀让你有这么忙么、、大半年都没上网了啊！！,1
5555,我想死你了[泪] [泪],0
5556,你敢靠近我我就敢注意你，你敢关心我我就敢担心你，你敢拿真心我就敢接纳你，你敢拖我手我就敢亲吻你，你敢喜欢我我就敢爱上你，你敢为我戴上戒指我就敢嫁给你，重点是：你敢脱下我的衣服就要敢帮我穿上婚纱！！！,1
5557,谢谢！！！,1
5558,致大东前男友，退出研音了也要努力演剧，事业蒸蒸日上，小说大卖，再拿文学大奖，前女友甚是思念，仍望你与贤妻婚姻完满，和谐白首。,1
5559,大款Ａ以每月2万元的价格包养大学生Ｂ，Ｂ竟从包养费中每月拿出1万元包养适龄男生Ｃ，Ｃ男生觉得很不平衡，每月拿出三千元包养起女生Ｄ，Ｄ发现自己是这条生物链最底端后，很不爽，直接找到大款Ａ，于是两人踢了Ｂ和Ｃ，每月５千元，直接交易。,0
5560,好饿……,0
5561,[抓狂]每次加班都把我饿的半死了才让吃饭，让吃饭的时候，饿过去，什么也吃不进去…,0
5562,现在饿的头懵。,0
5563,年年头，总理就说：年，将会是最困难的一年总理说这句话之前，什么都没有发生总理话音刚落，什么都发生了~~,0
5564,很好的消息，今天中午13：00张妈妈查帐，已经到账九万三千元，够大头娃娃的手术费了，大家可以停止捐款了，谢谢，请留意周四的G4落力帮！,1
5565,他还自己给写ps 意思是一直很感谢！！,1
5566,还签了中文名！！,1
5567,那些无畏的无知者们，请你们不要再去菲薄那些为了他人性命牺牲自己的勇士们了。。。,0
5568,科学道理我不想解释了，也请你们不要再评论了。,0
5569,也许我需要时间，在岁月无尽的河岸，人们不是常用有限的生命去试图遗忘一些无尽的思念吗？,0
5570,我现在就在遗忘，遗忘我曾经，至今，还爱着的你……,0
5571,[猪头]不过吃的不多很清淡，还好还瘦了。。。。0rz,1
5572,加油！[欢欢],1
5573,谢谢大家的关爱，当下的我，很快乐！,1
5574,剩的菜永远比吃的多。,0
5575,全世界每五秒钟就有一个儿童死于饥饿，这样的吃法，我心难安......,0
5576,和某高校的朋友聊天，发现某些高等学府病得不轻。,0
5577,比如进人，有国际名校的博士学位还不够，还要查人家的本科家底是否985高校出身。,0
5578,一面是靠剽窃坑蒙拐骗忽悠课题诈取钱财为生的东郭先生满天飞，一面又搞血统论人为抬高进人门槛。,0
5579,这就是高校行政化的极度病态，当婊子还想立牌坊。,0
5580,学术之耻，莫过于此。,0
5581,赤西仁，你知不知道你唱哭了多少人？,1
5582,龟梨和也，你知不知道我有多么羡慕你？,1
5583,赤西仁龟梨和也，你们知不知道，因为你们，我才相信，原来，这世界还有真爱！！！,1
5584,你们俩，一定要幸福啊，一直，永恒~~~,1
5585,但是不管什么时候重温，我都很为那种人人有参与资格的平等感动。,1
5586,你看，男女老少，高矮胖瘦，相比我们从学校就开始被筛选参加各种表演的挫败感觉好多了！,1
5587,父母没善于利用孩子模仿为契机，不但没树立良好榜样做好表率，更不用说言教与身教相结合，把所有的希望责任推卸给老师，对不起，我是老师，不是神！,0
5588,猫叔和主人一家！,1
5589,一定要加油！,1
5590,有一种公知，在918以荤段子调侃抗日，把十一贬之为沦陷日，在天宫一号发射时又祈祷发射失败，言论无底线。,0
5591,这TMD还是正常的观点、质疑吗？,0
5592,是赤裸裸的诅咒。,0
5593,既然如此恶毒地谩骂诋毁中国，不如把他们绑在导弹上送到美国去吧。,0
5594,怀念北京KTV的啤酒爆米花、过道里各种鬼哭儿狼嚎、拉着姑娘在旮旯表白的酒胆耸人和埋头在厕所里吐的哥们儿们～,0
5595,我们顺利安全抵达日喀则，并买好明早去樟木的车票。,1
5596,[耶] 今天三顿并一顿了，安康客运酒店性价比不错。[good],1
5597,顺便说一下，女主角蛮灵的！[爱你],1
5598,尼玛我真是上辈子吃的臭豆腐都想呕出来了！！！！,0
